weight,roi,ROIweight,from,to,name.from,name.to,type.from,type.to,databaseType.to,databaseType.from,totalWeight,weightRelativeTotal,totalPreWeight,outputContributionTotal,weightROIRelativeTotal,totalPreROIweight,totalROIweight,weightRelative,outputContribution,supertype1.to,supertype1.from,supertype2.to,supertype2.from,supertype3.to,supertype3.from
6,EB,6,449438847,1198326456,EPG(PB08)_L3,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1691,0.0035481963335304554,3640,0.0016483516483516484,0.0035481963335304554,1711,1527,0.003929273084479371,0.0035067212156633548,ER4,EPG,ER,EPG,ER,EB Columnar
6,EB,6,634962055,5813050767,EPG(PB08)_L4,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1786,0.0033594624860022394,3116,0.0019255455712451862,0.0033594624860022394,1162,1630,0.0036809815950920245,0.0051635111876075735,ER4,EPG,ER,EPG,ER,EB Columnar
6,EB,6,5813027103,5813053866,EPG(PB08)_R5,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1856,0.003232758620689655,2963,0.0020249746878164025,0.003232758620689655,1404,1685,0.0035608308605341245,0.004273504273504274,ER4,EPG,ER,EPG,ER,EB Columnar
6,EB,6,1002852791,5813053866,EPG(PB08)_R7,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1856,0.003232758620689655,2984,0.0020107238605898124,0.003232758620689655,1527,1685,0.0035608308605341245,0.003929273084479371,ER4,EPG,ER,EPG,ER,EB Columnar
6,EB,6,912545106,5813053866,EPG(PB08)_L2,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1856,0.003232758620689655,3302,0.0018170805572380376,0.003232758620689655,1455,1685,0.0035608308605341245,0.004123711340206186,ER4,EPG,ER,EPG,ER,EB Columnar
6,EB,6,632544268,5813053866,EPG(PB08)_R2,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1856,0.003232758620689655,2677,0.0022413149047441168,0.003232758620689655,1238,1685,0.0035608308605341245,0.004846526655896607,ER4,EPG,ER,EPG,ER,EB Columnar
6,EB,6,541118908,5813053866,EPG(PB08)_R3,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1856,0.003232758620689655,2982,0.002012072434607646,0.003232758620689655,1451,1685,0.0035608308605341245,0.004135079255685734,ER4,EPG,ER,EPG,ER,EB Columnar
6,EB,6,449438847,5813053866,EPG(PB08)_L3,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1856,0.003232758620689655,3640,0.0016483516483516484,0.003232758620689655,1711,1685,0.0035608308605341245,0.0035067212156633548,ER4,EPG,ER,EPG,ER,EB Columnar
6,EB,6,5813027103,1292847181,EPG(PB08)_R5,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1702,0.0035252643948296123,2963,0.0020249746878164025,0.0035252643948296123,1404,1558,0.0038510911424903724,0.004273504273504274,ER4,EPG,ER,EPG,ER,EB Columnar
6,EB,6,1447576662,1292847181,EPG(PB08)_L1,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1702,0.0035252643948296123,3842,0.0015616866215512754,0.0035252643948296123,1759,1558,0.0038510911424903724,0.0034110289937464467,ER4,EPG,ER,EPG,ER,EB Columnar
6,EB,6,1126647624,1292847181,EPG(PB08)_R8,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1702,0.0035252643948296123,2092,0.0028680688336520078,0.0035252643948296123,979,1558,0.0038510911424903724,0.006128702757916241,ER4,EPG,ER,EPG,ER,EB Columnar
6,EB,6,1002852791,1292847181,EPG(PB08)_R7,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1702,0.0035252643948296123,2984,0.0020107238605898124,0.0035252643948296123,1527,1558,0.0038510911424903724,0.003929273084479371,ER4,EPG,ER,EPG,ER,EB Columnar
6,EB,6,942491983,1292847181,EPG(PB08)_R6,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1702,0.0035252643948296123,2849,0.002106002106002106,0.0035252643948296123,1266,1558,0.0038510911424903724,0.004739336492890996,ER4,EPG,ER,EPG,ER,EB Columnar
6,EB,6,941132434,1292847181,EPG(PB08)_R6,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1702,0.0035252643948296123,2383,0.002517834662190516,0.0035252643948296123,1193,1558,0.0038510911424903724,0.005029337803855826,ER4,EPG,ER,EPG,ER,EB Columnar
6,EB,6,758419409,1292847181,EPG(PB08)_L3,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1702,0.0035252643948296123,3370,0.0017804154302670622,0.0035252643948296123,1603,1558,0.0038510911424903724,0.0037429819089207735,ER4,EPG,ER,EPG,ER,EB Columnar
6,EB,6,633546217,1292847181,EPG(PB08)_R4,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1702,0.0035252643948296123,2408,0.0024916943521594683,0.0035252643948296123,1127,1558,0.0038510911424903724,0.005323868677905945,ER4,EPG,ER,EPG,ER,EB Columnar
6,EB,6,416642425,1292847181,EPG(PB08)_R4,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1702,0.0035252643948296123,2870,0.0020905923344947735,0.0035252643948296123,1459,1558,0.0038510911424903724,0.00411240575736806,ER4,EPG,ER,EPG,ER,EB Columnar
6,EB,6,941132434,5812983734,EPG(PB08)_R6,ER6(ring)_R,EPG_R,ER6_R,ER6,EPG,2158,0.0027803521779425394,2383,0.002517834662190516,0.0027803521779425394,1193,447,0.013422818791946308,0.005029337803855826,ER6,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813040233,1322133296,EPG(PB08)_R8,ER1_a(ring)_L,EPG_R,ER1_a_L,ER1_a,EPG,431,0.01160092807424594,2453,0.0020383204239706482,0.01160092807424594,1263,428,0.011682242990654205,0.00395882818685669,ER1,EPG,ER,EPG,ER,EB Columnar
5,EB,5,696362840,1291444314,EPG(PB08)_L5,ER1_a(ring)_L,EPG_L,ER1_a_L,ER1_a,EPG,502,0.0099601593625498,3211,0.0015571473061351605,0.0099601593625498,1153,494,0.010121457489878543,0.004336513443191674,ER1,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1002852791,1322133768,EPG(PB08)_R7,ER1_a(ring)_L,EPG_R,ER1_a_L,ER1_a,EPG,396,0.012626262626262626,2984,0.001675603217158177,0.012626262626262626,1527,395,0.012658227848101266,0.0032743942370661427,ER1,EPG,ER,EPG,ER,EB Columnar
5,EB,5,478375456,5813059835,EPG(PB08)_R3,ER1_a(ring)_L,EPG_R,ER1_a_L,ER1_a,EPG,459,0.010893246187363835,2802,0.0017844396859386152,0.010893246187363835,1569,449,0.011135857461024499,0.0031867431485022306,ER1,EPG,ER,EPG,ER,EB Columnar
5,EB,5,541118908,1294414279,EPG(PB08)_R3,ER1_a(ring)_R,EPG_R,ER1_a_R,ER1_a,EPG,758,0.006596306068601583,2982,0.001676727028839705,0.006596306068601583,1451,487,0.01026694045174538,0.0034458993797381117,ER1,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813040233,1291094742,EPG(PB08)_R8,ER1_b(ring)_L,EPG_R,ER1_b_L,ER1_b,EPG,571,0.008756567425569177,2453,0.0020383204239706482,0.008756567425569177,1263,567,0.008818342151675485,0.00395882818685669,ER1,EPG,ER,EPG,ER,EB Columnar
5,EB,5,632544268,1322129724,EPG(PB08)_R2,ER1_b(ring)_L,EPG_R,ER1_b_L,ER1_b,EPG,482,0.01037344398340249,2677,0.0018677624206200972,0.01037344398340249,1238,474,0.010548523206751054,0.004038772213247173,ER1,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1034219901,1322129730,EPG(PB08)_R7,ER1_b(ring)_L,EPG_R,ER1_b_L,ER1_b,EPG,509,0.009823182711198428,2696,0.00185459940652819,0.009823182711198428,1391,504,0.00992063492063492,0.0035945363048166786,ER1,EPG,ER,EPG,ER,EB Columnar
5,EB,5,541118908,1322137688,EPG(PB08)_R3,ER1_b(ring)_R,EPG_R,ER1_b_R,ER1_b,EPG,754,0.006631299734748011,2982,0.001676727028839705,0.006631299734748011,1451,478,0.010460251046025104,0.0034458993797381117,ER1,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813027103,1291094620,EPG(PB08)_R5,ER1_b(ring)_R,EPG_R,ER1_b_R,ER1_b,EPG,771,0.00648508430609598,2963,0.0016874789065136687,0.00648508430609598,1404,599,0.008347245409015025,0.0035612535612535613,ER1,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813012006,1291094620,EPG(PB08)_L7,ER1_b(ring)_R,EPG_L,ER1_b_R,ER1_b,EPG,771,0.00648508430609598,3398,0.0014714537963507945,0.00648508430609598,1440,599,0.008347245409015025,0.003472222222222222,ER1,EPG,ER,EPG,ER,EB Columnar
5,EB,5,941132434,1291094620,EPG(PB08)_R6,ER1_b(ring)_R,EPG_R,ER1_b_R,ER1_b,EPG,771,0.00648508430609598,2383,0.00209819555182543,0.00648508430609598,1193,599,0.008347245409015025,0.004191114836546521,ER1,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813022281,1291099014,EPG(PB08)_L4,ER1_b(ring)_R,EPG_L,ER1_b_R,ER1_b,EPG,796,0.00628140703517588,3208,0.0015586034912718205,0.00628140703517588,1302,544,0.009191176470588236,0.0038402457757296467,ER1,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1447576662,1322129610,EPG(PB08)_L1,ER1_b(ring)_R,EPG_L,ER1_b_R,ER1_b,EPG,778,0.006426735218508998,3842,0.0013014055179593961,0.006426735218508998,1759,548,0.009124087591240875,0.0028425241614553724,ER1,EPG,ER,EPG,ER,EB Columnar
5,EB,5,789126240,1322129610,EPG(PB08)_L5,ER1_b(ring)_R,EPG_L,ER1_b_R,ER1_b,EPG,778,0.006426735218508998,3032,0.0016490765171503958,0.006426735218508998,1315,548,0.009124087591240875,0.0038022813688212928,ER1,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1168664495,5813047446,EPG(PB08)_L8,ER2_a(ring)_L,EPG_L,ER2_a_L,ER2_a,EPG,1217,0.004108463434675432,2955,0.001692047377326565,0.004108463434675432,1350,1216,0.004111842105263158,0.003703703703703704,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,912545106,5813047446,EPG(PB08)_L2,ER2_a(ring)_L,EPG_L,ER2_a_L,ER2_a,EPG,1217,0.004108463434675432,3302,0.0015142337976983646,0.004108463434675432,1455,1216,0.004111842105263158,0.003436426116838488,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813080838,1198680249,EPG(PB08)_R3,ER2_a(ring)_L,EPG_R,ER2_a_L,ER2_a,EPG,1334,0.0037481259370314842,3197,0.0015639662183296842,0.0037481259370314842,1535,1281,0.0039032006245121,0.003257328990228013,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,758419409,1198334861,EPG(PB08)_L3,ER2_a(ring)_L,EPG_L,ER2_a_L,ER2_a,EPG,1303,0.003837298541826554,3370,0.001483679525222552,0.003837298541826554,1603,1227,0.004074979625101874,0.0031191515907673115,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,387364605,1168923315,EPG(PB08)_L3,ER2_b(ring)_R,EPG_L,ER2_b_R,ER2_b,EPG,1238,0.004038772213247173,3725,0.0013422818791946308,0.004038772213247173,1789,1139,0.004389815627743635,0.002794857462269424,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,758419409,1229369776,EPG(PB08)_L3,ER2_b(ring)_R,EPG_L,ER2_b_R,ER2_b,EPG,1110,0.0045045045045045045,3370,0.001483679525222552,0.0045045045045045045,1603,1000,0.005,0.0031191515907673115,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,665314820,1168059800,EPG(PB08)_L4,ER2_c(ring)_L,EPG_L,ER2_c_L,ER2_c,EPG,1477,0.003385240352064997,3156,0.0015842839036755386,0.003385240352064997,1320,1398,0.00357653791130186,0.003787878787878788,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,387364605,1168059800,EPG(PB08)_L3,ER2_c(ring)_L,EPG_L,ER2_c_L,ER2_c,EPG,1477,0.003385240352064997,3725,0.0013422818791946308,0.003385240352064997,1789,1398,0.00357653791130186,0.002794857462269424,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1035045015,1168064774,EPG(PB08)_L7,ER2_c(ring)_L,EPG_L,ER2_c_L,ER2_c,EPG,1406,0.0035561877667140826,3480,0.0014367816091954023,0.0035561877667140826,1451,1326,0.003770739064856712,0.0034458993797381117,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1127476096,1198667367,EPG(PB08)_L8,ER2_c(ring)_L,EPG_L,ER2_c_L,ER2_c,EPG,1497,0.0033400133600534404,2771,0.001804402742692169,0.0033400133600534404,1194,1392,0.0035919540229885057,0.0041876046901172526,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1034219901,1198667367,EPG(PB08)_R7,ER2_c(ring)_L,EPG_R,ER2_c_L,ER2_c,EPG,1497,0.0033400133600534404,2696,0.00185459940652819,0.0033400133600534404,1391,1392,0.0035919540229885057,0.0035945363048166786,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,942491983,1198667367,EPG(PB08)_R6,ER2_c(ring)_L,EPG_R,ER2_c_L,ER2_c,EPG,1497,0.0033400133600534404,2849,0.001755001755001755,0.0033400133600534404,1266,1392,0.0035919540229885057,0.0039494470774091624,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,449438847,1198667367,EPG(PB08)_L3,ER2_c(ring)_L,EPG_L,ER2_c_L,ER2_c,EPG,1497,0.0033400133600534404,3640,0.0013736263736263737,0.0033400133600534404,1711,1392,0.0035919540229885057,0.0029222676797194622,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,665314820,1199712272,EPG(PB08)_L4,ER2_c(ring)_L,EPG_L,ER2_c_L,ER2_c,EPG,1574,0.0031766200762388818,3156,0.0015842839036755386,0.0031766200762388818,1320,1485,0.003367003367003367,0.003787878787878788,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1034219901,1199712167,EPG(PB08)_R7,ER2_c(ring)_L,EPG_R,ER2_c_L,ER2_c,EPG,1416,0.0035310734463276836,2696,0.00185459940652819,0.0035310734463276836,1391,1412,0.0035410764872521247,0.0035945363048166786,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,572870540,1199712167,EPG(PB08)_L1,ER2_c(ring)_L,EPG_L,ER2_c_L,ER2_c,EPG,1416,0.0035310734463276836,3665,0.001364256480218281,0.0035310734463276836,1533,1412,0.0035410764872521247,0.0032615786040443573,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813061251,1230480261,EPG(PB08)_R8,ER2_c(ring)_L,EPG_R,ER2_c_L,ER2_c,EPG,1499,0.00333555703802535,2158,0.0023169601482854493,0.00333555703802535,1066,1453,0.0034411562284927736,0.004690431519699813,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,910438331,1230480261,EPG(PB08)_R6,ER2_c(ring)_L,EPG_R,ER2_c_L,ER2_c,EPG,1499,0.00333555703802535,2666,0.0018754688672168042,0.00333555703802535,1415,1453,0.0034411562284927736,0.0035335689045936395,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,695629525,1230480261,EPG(PB08)_R2,ER2_c(ring)_L,EPG_R,ER2_c_L,ER2_c,EPG,1499,0.00333555703802535,2887,0.0017319016279875303,0.00333555703802535,1425,1453,0.0034411562284927736,0.0035087719298245615,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,634962055,1230480261,EPG(PB08)_L4,ER2_c(ring)_L,EPG_L,ER2_c_L,ER2_c,EPG,1499,0.00333555703802535,3116,0.0016046213093709885,0.00333555703802535,1162,1453,0.0034411562284927736,0.004302925989672977,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,478375456,1230480261,EPG(PB08)_R3,ER2_c(ring)_L,EPG_R,ER2_c_L,ER2_c,EPG,1499,0.00333555703802535,2802,0.0017844396859386152,0.00333555703802535,1569,1453,0.0034411562284927736,0.0031867431485022306,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,695956656,1199699496,EPG(PB08)_R4,ER2_c(ring)_L,EPG_R,ER2_c_L,ER2_c,EPG,1470,0.003401360544217687,2717,0.001840264998159735,0.003401360544217687,1221,1385,0.0036101083032490976,0.004095004095004095,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,478375456,1199699496,EPG(PB08)_R3,ER2_c(ring)_L,EPG_R,ER2_c_L,ER2_c,EPG,1470,0.003401360544217687,2802,0.0017844396859386152,0.003401360544217687,1569,1385,0.0036101083032490976,0.0031867431485022306,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813012006,1136861363,EPG(PB08)_L7,ER2_c(ring)_R,EPG_L,ER2_c_R,ER2_c,EPG,1524,0.0032808398950131233,3398,0.0014714537963507945,0.0032808398950131233,1440,1413,0.003538570417551309,0.003472222222222222,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1035045015,5813020409,EPG(PB08)_L7,ER2_c(ring)_R,EPG_L,ER2_c_R,ER2_c,EPG,1517,0.0032959789057350032,3480,0.0014367816091954023,0.0032959789057350032,1451,1388,0.0036023054755043226,0.0034458993797381117,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1034219901,1137210821,EPG(PB08)_R7,ER2_c(ring)_R,EPG_R,ER2_c_R,ER2_c,EPG,1460,0.003424657534246575,2696,0.00185459940652819,0.003424657534246575,1391,1355,0.0036900369003690036,0.0035945363048166786,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,789126240,1137210821,EPG(PB08)_L5,ER2_c(ring)_R,EPG_L,ER2_c_R,ER2_c,EPG,1460,0.003424657534246575,3032,0.0016490765171503958,0.003424657534246575,1315,1355,0.0036900369003690036,0.0038022813688212928,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,541118908,1167895489,EPG(PB08)_R3,ER2_c(ring)_R,EPG_R,ER2_c_R,ER2_c,EPG,1557,0.0032113037893384713,2982,0.001676727028839705,0.0032113037893384713,1451,1437,0.003479471120389701,0.0034458993797381117,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1167995070,1168241257,EPG(PB08)_L8,ER2_c(ring)_R,EPG_L,ER2_c_R,ER2_c,EPG,1489,0.0033579583613163196,3026,0.0016523463317911435,0.0033579583613163196,1321,1369,0.003652300949598247,0.003785011355034065,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,725951521,1168241257,EPG(PB08)_R5,ER2_c(ring)_R,EPG_R,ER2_c_R,ER2_c,EPG,1489,0.0033579583613163196,2702,0.001850481125092524,0.0033579583613163196,1276,1369,0.003652300949598247,0.003918495297805642,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1168664495,1167904437,EPG(PB08)_L8,ER2_c(ring)_R,EPG_L,ER2_c_R,ER2_c,EPG,1568,0.0031887755102040817,2955,0.001692047377326565,0.0031887755102040817,1350,1442,0.0034674063800277394,0.003703703703703704,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,695956656,5813048896,EPG(PB08)_R4,ER2_c(ring)_R,EPG_R,ER2_c_R,ER2_c,EPG,1420,0.0035211267605633804,2717,0.001840264998159735,0.0035211267605633804,1221,1305,0.0038314176245210726,0.004095004095004095,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,387364605,5813048896,EPG(PB08)_L3,ER2_c(ring)_R,EPG_L,ER2_c_R,ER2_c,EPG,1420,0.0035211267605633804,3725,0.0013422818791946308,0.0035211267605633804,1789,1305,0.0038314176245210726,0.002794857462269424,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,819828986,1167896065,EPG(PB08)_L5,ER2_c(ring)_R,EPG_L,ER2_c_R,ER2_c,EPG,1449,0.003450655624568668,3150,0.0015873015873015873,0.003450655624568668,1212,1331,0.003756574004507889,0.004125412541254125,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,665314820,1167896065,EPG(PB08)_L4,ER2_c(ring)_R,EPG_L,ER2_c_R,ER2_c,EPG,1449,0.003450655624568668,3156,0.0015842839036755386,0.003450655624568668,1320,1331,0.003756574004507889,0.003787878787878788,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1034219901,1167645658,EPG(PB08)_R7,ER2_c(ring)_R,EPG_R,ER2_c_R,ER2_c,EPG,1575,0.0031746031746031746,2696,0.00185459940652819,0.0031746031746031746,1391,1417,0.0035285815102328866,0.0035945363048166786,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,387364605,1167645658,EPG(PB08)_L3,ER2_c(ring)_R,EPG_L,ER2_c_R,ER2_c,EPG,1575,0.0031746031746031746,3725,0.0013422818791946308,0.0031746031746031746,1789,1417,0.0035285815102328866,0.002794857462269424,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1002507159,1198680441,EPG(PB08)_R7,ER2_d(ring)_L,EPG_R,ER2_d_L,ER2_d,EPG,1144,0.004370629370629371,3052,0.00163826998689384,0.004370629370629371,1591,1076,0.004646840148698885,0.0031426775612822125,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,416642425,1168249921,EPG(PB08)_R4,ER2_d(ring)_R,EPG_R,ER2_d_R,ER2_d,EPG,1281,0.0039032006245121,2870,0.0017421602787456446,0.0039032006245121,1459,1170,0.004273504273504274,0.003427004797806717,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,387364605,1168249921,EPG(PB08)_L3,ER2_d(ring)_R,EPG_L,ER2_d_R,ER2_d,EPG,1281,0.0039032006245121,3725,0.0013422818791946308,0.0039032006245121,1789,1170,0.004273504273504274,0.002794857462269424,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813014873,1198943369,EPG(PB08)_R1,ER2_d(ring)_R,EPG_R,ER2_d_R,ER2_d,EPG,1277,0.003915426781519186,3023,0.0016539861065167053,0.003915426781519186,1553,1201,0.004163197335553705,0.003219575016097875,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1035045015,1198943369,EPG(PB08)_L7,ER2_d(ring)_R,EPG_L,ER2_d_R,ER2_d,EPG,1277,0.003915426781519186,3480,0.0014367816091954023,0.003915426781519186,1451,1201,0.004163197335553705,0.0034458993797381117,ER2,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1002507159,5813020568,EPG(PB08)_R7,ER3p_a(ring)_R,EPG_R,ER3p_a_R,ER3p_a,EPG,875,0.005714285714285714,3052,0.00163826998689384,0.005714285714285714,1591,732,0.006830601092896175,0.0031426775612822125,ER3,EPG,ER,EPG,ER,EB Columnar
5,EB,5,788794171,1323156554,EPG(PB08)_L6,ER3p_b(ring)_R,EPG_L,ER3p_b_R,ER3p_b,EPG,1065,0.004694835680751174,2666,0.0018754688672168042,0.004694835680751174,1076,903,0.005537098560354375,0.004646840148698885,ER3,EPG,ER,EPG,ER,EB Columnar
5,EB,5,541118908,1168392468,EPG(PB08)_R3,ER3w(ring)_L,EPG_R,ER3w_L,ER3w,EPG,909,0.005500550055005501,2982,0.001676727028839705,0.005500550055005501,1451,850,0.0058823529411764705,0.0034458993797381117,ER3,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1002852791,1230121634,EPG(PB08)_R7,ER3w(ring)_L,EPG_R,ER3w_L,ER3w,EPG,1169,0.00427715996578272,2984,0.001675603217158177,0.00427715996578272,1527,1088,0.004595588235294118,0.0032743942370661427,ER3,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813077544,5813020455,EPG(PB08)_R1,ER3w(ring)_R,EPG_R,ER3w_R,ER3w,EPG,978,0.005112474437627812,3461,0.001444669170759896,0.005112474437627812,1841,923,0.005417118093174431,0.0027159152634437804,ER3,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813012006,1167982211,EPG(PB08)_L7,ER4d(ring)_L,EPG_L,ER4d_L,ER4d,EPG,1615,0.0030959752321981426,3398,0.0014714537963507945,0.0030959752321981426,1440,1603,0.0031191515907673115,0.003472222222222222,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,697001770,1230026228,EPG(PB08)_L2,ER4d(ring)_L,EPG_L,ER4d_L,ER4d,EPG,1953,0.002560163850486431,2979,0.0016784155756965425,0.002560163850486431,1221,1939,0.0025786487880350697,0.004095004095004095,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,449438847,1230026228,EPG(PB08)_L3,ER4d(ring)_L,EPG_L,ER4d_L,ER4d,EPG,1953,0.002560163850486431,3640,0.0013736263736263737,0.002560163850486431,1711,1939,0.0025786487880350697,0.0029222676797194622,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,697001770,1167645523,EPG(PB08)_L2,ER4d(ring)_L,EPG_L,ER4d_L,ER4d,EPG,1875,0.0026666666666666666,2979,0.0016784155756965425,0.0026666666666666666,1221,1866,0.0026795284030010718,0.004095004095004095,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1065410141,1167295856,EPG(PB08)_L8,ER4d(ring)_L,EPG_L,ER4d_L,ER4d,EPG,1920,0.0026041666666666665,2659,0.00188040616773223,0.0026041666666666665,1079,1874,0.0026680896478121665,0.004633920296570899,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813022281,5812979222,EPG(PB08)_L4,ER4d(ring)_R,EPG_L,ER4d_R,ER4d,EPG,2007,0.002491280518186348,3208,0.0015586034912718205,0.002491280518186348,1302,1846,0.0027085590465872156,0.0038402457757296467,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,695629525,5812979222,EPG(PB08)_R2,ER4d(ring)_R,EPG_R,ER4d_R,ER4d,EPG,2007,0.002491280518186348,2887,0.0017319016279875303,0.002491280518186348,1425,1846,0.0027085590465872156,0.0035087719298245615,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,387364605,1167891559,EPG(PB08)_L3,ER4d(ring)_R,EPG_L,ER4d_R,ER4d,EPG,2129,0.0023485204321277596,3725,0.0013422818791946308,0.0023485204321277596,1789,1989,0.002513826043237808,0.002794857462269424,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,758419409,1167295916,EPG(PB08)_L3,ER4d(ring)_R,EPG_L,ER4d_R,ER4d,EPG,2047,0.002442598925256473,3370,0.001483679525222552,0.002442598925256473,1603,1909,0.0026191723415400735,0.0031191515907673115,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813014873,1198931241,EPG(PB08)_R1,ER4d(ring)_R,EPG_R,ER4d_R,ER4d,EPG,2230,0.002242152466367713,3023,0.0016539861065167053,0.002242152466367713,1553,2079,0.002405002405002405,0.003219575016097875,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,665314820,1198931241,EPG(PB08)_L4,ER4d(ring)_R,EPG_L,ER4d_R,ER4d,EPG,2230,0.002242152466367713,3156,0.0015842839036755386,0.002242152466367713,1320,2079,0.002405002405002405,0.003787878787878788,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1034219901,1167304403,EPG(PB08)_R7,ER4d(ring)_R,EPG_R,ER4d_R,ER4d,EPG,2039,0.0024521824423737125,2696,0.00185459940652819,0.0024521824423737125,1391,1912,0.002615062761506276,0.0035945363048166786,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,665314820,1167304403,EPG(PB08)_L4,ER4d(ring)_R,EPG_L,ER4d_R,ER4d,EPG,2039,0.0024521824423737125,3156,0.0015842839036755386,0.0024521824423737125,1320,1912,0.002615062761506276,0.003787878787878788,ER4,EPG,ER,EPG,ER,EB Columnar
