weight,roi,ROIweight,from,to,name.from,name.to,type.from,type.to,databaseType.to,databaseType.from,totalWeight,weightRelativeTotal,totalPreWeight,outputContributionTotal,weightROIRelativeTotal,totalPreROIweight,totalROIweight,weightRelative,outputContribution,supertype1.to,supertype1.from,supertype2.to,supertype2.from,supertype3.to,supertype3.from
13,EB,13,1199432267,478375456,ER3w(ring)_L,EPG(PB08)_R3,ER3w_L,EPG_R,EPG,ER3w,4249,0.003059543421981643,1477,0.008801624915368992,0.003059543421981643,1474,3960,0.0032828282828282827,0.008819538670284939,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1199432267,1002507159,ER3w(ring)_L,EPG(PB08)_R7,ER3w_L,EPG_R,EPG,ER3w,4220,0.003080568720379147,1477,0.008801624915368992,0.003080568720379147,1474,3938,0.003301168105637379,0.008819538670284939,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1168055653,1004017998,ER3w(ring)_L,EPG(PB08)_L7,ER3w_L,EPG_L,EPG,ER3w,3073,0.004230393752033843,1367,0.009509875640087784,0.004230393752033843,1362,2733,0.004756677643615075,0.009544787077826725,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1199427845,1127476096,ER3w(ring)_L,EPG(PB08)_L8,ER3w_L,EPG_L,EPG,ER3w,3300,0.00393939393939394,1344,0.009672619047619048,0.00393939393939394,1318,3001,0.00433188937020993,0.009863429438543247,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1199427845,1004017998,ER3w(ring)_L,EPG(PB08)_L7,ER3w_L,EPG_L,EPG,ER3w,3073,0.004230393752033843,1344,0.009672619047619048,0.004230393752033843,1318,2733,0.004756677643615075,0.009863429438543247,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1199427845,1034219901,ER3w(ring)_L,EPG(PB08)_R7,ER3w_L,EPG_R,EPG,ER3w,4020,0.003233830845771144,1344,0.009672619047619048,0.003233830845771144,1318,3813,0.0034093889325990034,0.009863429438543247,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1199427845,5813040233,ER3w(ring)_L,EPG(PB08)_R8,ER3w_L,EPG_R,EPG,ER3w,3384,0.0038416075650118202,1344,0.009672619047619048,0.0038416075650118202,1318,3118,0.004169339320076972,0.009863429438543247,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1199427845,572870540,ER3w(ring)_L,EPG(PB08)_L1,ER3w_L,EPG_L,EPG,ER3w,4957,0.002622553964091184,1344,0.009672619047619048,0.002622553964091184,1318,4430,0.002934537246049661,0.009863429438543247,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5813045050,912601268,ER3w(ring)_L,EPG(PB08)_L6,ER3w_L,EPG_L,EPG,ER3w,3425,0.0037956204379562043,1316,0.009878419452887538,0.0037956204379562043,1302,3047,0.00426649163111257,0.009984639016897081,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5813045050,1035045015,ER3w(ring)_L,EPG(PB08)_L7,ER3w_L,EPG_L,EPG,ER3w,4196,0.003098188751191611,1316,0.009878419452887538,0.003098188751191611,1302,3804,0.0034174553101997897,0.009984639016897081,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5813045050,725951521,ER3w(ring)_L,EPG(PB08)_R5,ER3w_L,EPG_R,EPG,ER3w,3468,0.003748558246828143,1316,0.009878419452887538,0.003748558246828143,1302,3189,0.004076513013483851,0.009984639016897081,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5813045050,387364605,ER3w(ring)_L,EPG(PB08)_L3,ER3w_L,EPG_L,EPG,ER3w,4348,0.002989880404783809,1316,0.009878419452887538,0.002989880404783809,1302,3892,0.0033401849948612537,0.009984639016897081,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1230125720,695629525,ER3w(ring)_L,EPG(PB08)_R2,ER3w_L,EPG_R,EPG,ER3w,4153,0.0031302672766674693,1311,0.009916094584286803,0.0031302672766674693,1304,3837,0.003388063591347407,0.009969325153374233,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1230125720,5813027103,ER3w(ring)_L,EPG(PB08)_R5,ER3w_L,EPG_R,EPG,ER3w,3570,0.0036414565826330533,1311,0.009916094584286803,0.0036414565826330533,1304,3286,0.003956177723676202,0.009969325153374233,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1230125720,5813040233,ER3w(ring)_L,EPG(PB08)_R8,ER3w_L,EPG_R,EPG,ER3w,3384,0.0038416075650118202,1311,0.009916094584286803,0.0038416075650118202,1304,3118,0.004169339320076972,0.009969325153374233,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1230125720,634962055,ER3w(ring)_L,EPG(PB08)_L4,ER3w_L,EPG_L,EPG,ER3w,3513,0.003700540848277825,1311,0.009916094584286803,0.003700540848277825,1304,2988,0.004350736278447122,0.009969325153374233,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1230121634,910438331,ER3w(ring)_L,EPG(PB08)_R6,ER3w_L,EPG_R,EPG,ER3w,3738,0.0034777956126270733,1600,0.008125,0.0034777956126270733,1594,3481,0.0037345590347601263,0.008155583437892095,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1230121634,789126240,ER3w(ring)_L,EPG(PB08)_L5,ER3w_L,EPG_L,EPG,ER3w,3024,0.004298941798941799,1600,0.008125,0.004298941798941799,1594,2647,0.004911220249338874,0.008155583437892095,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5813038224,694920753,ER3w(ring)_L,EPG(PB08)_R5,ER3w_L,EPG_R,EPG,ER3w,3439,0.003780168653678395,1436,0.009052924791086351,0.003780168653678395,1434,3207,0.004053632678515747,0.00906555090655509,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5813038224,541118908,ER3w(ring)_L,EPG(PB08)_R3,ER3w_L,EPG_R,EPG,ER3w,3796,0.003424657534246575,1436,0.009052924791086351,0.003424657534246575,1434,3457,0.0037604859704946487,0.00906555090655509,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1199289203,912545106,ER3w(ring)_R,EPG(PB08)_L2,ER3w_R,EPG_L,EPG,ER3w,4271,0.0030437836572231327,1425,0.009122807017543859,0.0030437836572231327,1419,3798,0.0034228541337546076,0.009161381254404511,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1199289203,819828986,ER3w(ring)_R,EPG(PB08)_L5,ER3w_R,EPG_L,EPG,ER3w,3262,0.00398528510116493,1425,0.009122807017543859,0.00398528510116493,1419,2847,0.0045662100456621,0.009161381254404511,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1199289203,725951521,ER3w(ring)_R,EPG(PB08)_R5,ER3w_R,EPG_R,EPG,ER3w,3468,0.003748558246828143,1425,0.009122807017543859,0.003748558246828143,1419,3189,0.004076513013483851,0.009161381254404511,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1199289203,541870397,ER3w(ring)_R,EPG(PB08)_L6,ER3w_R,EPG_L,EPG,ER3w,3916,0.003319713993871297,1425,0.009122807017543859,0.003319713993871297,1419,3477,0.003738855335058959,0.009161381254404511,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1260754053,758419409,ER3w(ring)_R,EPG(PB08)_L3,ER3w_R,EPG_L,EPG,ER3w,4163,0.0031227480182560653,1463,0.00888585099111415,0.0031227480182560653,1462,3801,0.0034201525914233097,0.008891928864569083,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1260754053,5813077544,ER3w(ring)_R,EPG(PB08)_R1,ER3w_R,EPG_R,EPG,ER3w,5176,0.002511591962905719,1463,0.00888585099111415,0.002511591962905719,1462,4842,0.0026848409748038,0.008891928864569083,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1260754053,1125964814,ER3w(ring)_R,EPG(PB08)_R8,ER3w_R,EPG_R,EPG,ER3w,3046,0.004267892317793828,1463,0.00888585099111415,0.004267892317793828,1462,2842,0.004574243490499648,0.008891928864569083,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1260754053,1004017998,ER3w(ring)_R,EPG(PB08)_L7,ER3w_R,EPG_L,EPG,ER3w,3073,0.004230393752033843,1463,0.00888585099111415,0.004230393752033843,1462,2733,0.004756677643615075,0.008891928864569083,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1260754053,1002852791,ER3w(ring)_R,EPG(PB08)_R7,ER3w_R,EPG_R,EPG,ER3w,4112,0.00316147859922179,1463,0.00888585099111415,0.00316147859922179,1462,3834,0.003390714658320292,0.008891928864569083,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1260400286,789126240,ER3w(ring)_R,EPG(PB08)_L5,ER3w_R,EPG_L,EPG,ER3w,3024,0.004298941798941799,1367,0.009509875640087784,0.004298941798941799,1360,2647,0.004911220249338874,0.009558823529411765,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1260400286,5813027103,ER3w(ring)_R,EPG(PB08)_R5,ER3w_R,EPG_R,EPG,ER3w,3570,0.0036414565826330533,1367,0.009509875640087784,0.0036414565826330533,1360,3286,0.003956177723676202,0.009558823529411765,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1260400286,912601268,ER3w(ring)_R,EPG(PB08)_L6,ER3w_R,EPG_L,EPG,ER3w,3425,0.0037956204379562043,1367,0.009509875640087784,0.0037956204379562043,1360,3047,0.00426649163111257,0.009558823529411765,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1260400286,5813077544,ER3w(ring)_R,EPG(PB08)_R1,ER3w_R,EPG_R,EPG,ER3w,5176,0.002511591962905719,1367,0.009509875640087784,0.002511591962905719,1360,4842,0.0026848409748038,0.009558823529411765,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1260400286,5813080838,ER3w(ring)_R,EPG(PB08)_R3,ER3w_R,EPG_R,EPG,ER3w,4198,0.0030967127203430206,1367,0.009509875640087784,0.0030967127203430206,1360,3831,0.0033933698773166276,0.009558823529411765,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5813053988,1127476096,ER3w(ring)_R,EPG(PB08)_L8,ER3w_R,EPG_L,EPG,ER3w,3300,0.00393939393939394,1583,0.0082122552116235,0.00393939393939394,1573,3001,0.00433188937020993,0.008264462809917356,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5813053988,5813027103,ER3w(ring)_R,EPG(PB08)_R5,ER3w_R,EPG_R,EPG,ER3w,3570,0.0036414565826330533,1583,0.0082122552116235,0.0036414565826330533,1573,3286,0.003956177723676202,0.008264462809917356,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5813053988,1034219901,ER3w(ring)_R,EPG(PB08)_R7,ER3w_R,EPG_R,EPG,ER3w,4020,0.003233830845771144,1583,0.0082122552116235,0.003233830845771144,1573,3813,0.0034093889325990034,0.008264462809917356,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1199625952,665314820,ER3w(ring)_R,EPG(PB08)_L4,ER3w_R,EPG_L,EPG,ER3w,3576,0.003635346756152125,1430,0.00909090909090909,0.003635346756152125,1415,3148,0.004129606099110546,0.009187279151943463,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1199625952,5813022281,ER3w(ring)_R,EPG(PB08)_L4,ER3w_R,EPG_L,EPG,ER3w,3272,0.003973105134474328,1430,0.00909090909090909,0.003973105134474328,1415,2836,0.004583921015514809,0.009187279151943463,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1199625952,632544268,ER3w(ring)_R,EPG(PB08)_R2,ER3w_R,EPG_R,EPG,ER3w,3951,0.003290306251581878,1430,0.00909090909090909,0.003290306251581878,1415,3663,0.003549003549003549,0.009187279151943463,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1230319275,697001770,ER3w(ring)_R,EPG(PB08)_L2,ER3w_R,EPG_L,EPG,ER3w,4160,0.003125,1378,0.009433962264150943,0.003125,1369,3659,0.003552883301448483,0.009495982468955442,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1230319275,912601268,ER3w(ring)_R,EPG(PB08)_L6,ER3w_R,EPG_L,EPG,ER3w,3425,0.0037956204379562043,1378,0.009433962264150943,0.0037956204379562043,1369,3047,0.00426649163111257,0.009495982468955442,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1230319275,1167995070,ER3w(ring)_R,EPG(PB08)_L8,ER3w_R,EPG_L,EPG,ER3w,3874,0.003355704697986577,1378,0.009433962264150943,0.003355704697986577,1369,3475,0.0037410071942446045,0.009495982468955442,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1230319275,572870540,ER3w(ring)_R,EPG(PB08)_L1,ER3w_R,EPG_L,EPG,ER3w,4957,0.002622553964091184,1378,0.009433962264150943,0.002622553964091184,1369,4430,0.002934537246049661,0.009495982468955442,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5813053983,5813022281,ER3w(ring)_R,EPG(PB08)_L4,ER3w_R,EPG_L,EPG,ER3w,3272,0.003973105134474328,1384,0.00939306358381503,0.003973105134474328,1379,2836,0.004583921015514809,0.009427121102248005,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5813053983,5813040233,ER3w(ring)_R,EPG(PB08)_R8,ER3w_R,EPG_R,EPG,ER3w,3384,0.0038416075650118202,1384,0.00939306358381503,0.0038416075650118202,1379,3118,0.004169339320076972,0.009427121102248005,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5813053983,695629525,ER3w(ring)_R,EPG(PB08)_R2,ER3w_R,EPG_R,EPG,ER3w,4153,0.0031302672766674693,1384,0.00939306358381503,0.0031302672766674693,1379,3837,0.003388063591347407,0.009427121102248005,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5813053983,632544268,ER3w(ring)_R,EPG(PB08)_R2,ER3w_R,EPG_R,EPG,ER3w,3951,0.003290306251581878,1384,0.00939306358381503,0.003290306251581878,1379,3663,0.003549003549003549,0.009427121102248005,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1230324385,387364605,ER3w(ring)_R,EPG(PB08)_L3,ER3w_R,EPG_L,EPG,ER3w,4348,0.002989880404783809,1310,0.009923664122137405,0.002989880404783809,1301,3892,0.0033401849948612537,0.009992313604919293,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1230324385,5813027103,ER3w(ring)_R,EPG(PB08)_R5,ER3w_R,EPG_R,EPG,ER3w,3570,0.0036414565826330533,1310,0.009923664122137405,0.0036414565826330533,1301,3286,0.003956177723676202,0.009992313604919293,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5812979230,695629525,ER3w(ring)_R,EPG(PB08)_R2,ER3w_R,EPG_R,EPG,ER3w,4153,0.0031302672766674693,1303,0.009976976208749041,0.0031302672766674693,1276,3837,0.003388063591347407,0.01018808777429467,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5812979230,541118908,ER3w(ring)_R,EPG(PB08)_R3,ER3w_R,EPG_R,EPG,ER3w,3796,0.003424657534246575,1303,0.009976976208749041,0.003424657534246575,1276,3457,0.0037604859704946487,0.01018808777429467,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5812979230,694920753,ER3w(ring)_R,EPG(PB08)_R5,ER3w_R,EPG_R,EPG,ER3w,3439,0.003780168653678395,1303,0.009976976208749041,0.003780168653678395,1276,3207,0.004053632678515747,0.01018808777429467,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5812979230,5813077544,ER3w(ring)_R,EPG(PB08)_R1,ER3w_R,EPG_R,EPG,ER3w,5176,0.002511591962905719,1303,0.009976976208749041,0.002511591962905719,1276,4842,0.0026848409748038,0.01018808777429467,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5812979230,5813080838,ER3w(ring)_R,EPG(PB08)_R3,ER3w_R,EPG_R,EPG,ER3w,4198,0.0030967127203430206,1303,0.009976976208749041,0.0030967127203430206,1276,3831,0.0033933698773166276,0.01018808777429467,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5812979230,1002852791,ER3w(ring)_R,EPG(PB08)_R7,ER3w_R,EPG_R,EPG,ER3w,4112,0.00316147859922179,1303,0.009976976208749041,0.00316147859922179,1276,3834,0.003390714658320292,0.01018808777429467,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5812979230,941132434,ER3w(ring)_R,EPG(PB08)_R6,ER3w_R,EPG_R,EPG,ER3w,3383,0.0038427431274017146,1303,0.009976976208749041,0.0038427431274017146,1276,3158,0.004116529449018366,0.01018808777429467,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5812979230,5813027103,ER3w(ring)_R,EPG(PB08)_R5,ER3w_R,EPG_R,EPG,ER3w,3570,0.0036414565826330533,1303,0.009976976208749041,0.0036414565826330533,1276,3286,0.003956177723676202,0.01018808777429467,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5813020455,449438847,ER3w(ring)_R,EPG(PB08)_L3,ER3w_R,EPG_L,EPG,ER3w,4595,0.0028291621327529923,1416,0.009180790960451978,0.0028291621327529923,1401,4070,0.0031941031941031942,0.009279086366880799,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5813020455,1004017998,ER3w(ring)_R,EPG(PB08)_L7,ER3w_R,EPG_L,EPG,ER3w,3073,0.004230393752033843,1416,0.009180790960451978,0.004230393752033843,1401,2733,0.004756677643615075,0.009279086366880799,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5813020455,942491983,ER3w(ring)_R,EPG(PB08)_R6,ER3w_R,EPG_R,EPG,ER3w,3575,0.0036363636363636364,1416,0.009180790960451978,0.0036363636363636364,1401,3256,0.003992628992628993,0.009279086366880799,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,5813020455,695629525,ER3w(ring)_R,EPG(PB08)_R2,ER3w_R,EPG_R,EPG,ER3w,4153,0.0031302672766674693,1416,0.009180790960451978,0.0031302672766674693,1401,3837,0.003388063591347407,0.009279086366880799,EPG,ER3,EPG,ER,EB Columnar,ER
13,EB,13,1261056809,665314820,ER4d(ring)_L,EPG(PB08)_L4,ER4d_L,EPG_L,EPG,ER4d,3576,0.003635346756152125,2388,0.005443886097152429,0.003635346756152125,2373,3148,0.004129606099110546,0.005478297513695744,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1261056809,1002852791,ER4d(ring)_L,EPG(PB08)_R7,ER4d_L,EPG_R,EPG,ER4d,4112,0.00316147859922179,2388,0.005443886097152429,0.00316147859922179,2373,3834,0.003390714658320292,0.005478297513695744,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1198006801,1167995070,ER4d(ring)_L,EPG(PB08)_L8,ER4d_L,EPG_L,EPG,ER4d,3874,0.003355704697986577,2659,0.004889056036103798,0.003355704697986577,2656,3475,0.0037410071942446045,0.004894578313253012,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1198006801,697001770,ER4d(ring)_L,EPG(PB08)_L2,ER4d_L,EPG_L,EPG,ER4d,4160,0.003125,2659,0.004889056036103798,0.003125,2656,3659,0.003552883301448483,0.004894578313253012,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1198006801,5813080838,ER4d(ring)_L,EPG(PB08)_R3,ER4d_L,EPG_R,EPG,ER4d,4198,0.0030967127203430206,2659,0.004889056036103798,0.0030967127203430206,2656,3831,0.0033933698773166276,0.004894578313253012,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1198006801,912545106,ER4d(ring)_L,EPG(PB08)_L2,ER4d_L,EPG_L,EPG,ER4d,4271,0.0030437836572231327,2659,0.004889056036103798,0.0030437836572231327,2656,3798,0.0034228541337546076,0.004894578313253012,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167982211,912545106,ER4d(ring)_L,EPG(PB08)_L2,ER4d_L,EPG_L,EPG,ER4d,4271,0.0030437836572231327,1996,0.006513026052104208,0.0030437836572231327,1984,3798,0.0034228541337546076,0.00655241935483871,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1230026228,1167995070,ER4d(ring)_L,EPG(PB08)_L8,ER4d_L,EPG_L,EPG,ER4d,3874,0.003355704697986577,2532,0.005134281200631911,0.003355704697986577,2510,3475,0.0037410071942446045,0.0051792828685258965,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167295872,449438847,ER4d(ring)_L,EPG(PB08)_L3,ER4d_L,EPG_L,EPG,ER4d,4595,0.0028291621327529923,2580,0.0050387596899224806,0.0028291621327529923,2542,4070,0.0031941031941031942,0.0051140833988985055,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167295872,1125964814,ER4d(ring)_L,EPG(PB08)_R8,ER4d_L,EPG_R,EPG,ER4d,3046,0.004267892317793828,2580,0.0050387596899224806,0.004267892317793828,2542,2842,0.004574243490499648,0.0051140833988985055,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167295872,1447576662,ER4d(ring)_L,EPG(PB08)_L1,ER4d_L,EPG_L,EPG,ER4d,5107,0.0025455257489719993,2580,0.0050387596899224806,0.0025455257489719993,2542,4615,0.0028169014084507044,0.0051140833988985055,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167295856,5813061251,ER4d(ring)_L,EPG(PB08)_R8,ER4d_L,EPG_R,EPG,ER4d,2853,0.004556607080266386,2380,0.0054621848739495795,0.004556607080266386,2362,2649,0.004907512268780672,0.00550381033022862,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1292846965,1168664495,ER4d(ring)_L,EPG(PB08)_L8,ER4d_L,EPG_L,EPG,ER4d,3858,0.00336962156557802,2395,0.005427974947807933,0.00336962156557802,2391,3529,0.0036837631056956645,0.005437055625261397,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167300055,1034219901,ER4d(ring)_L,EPG(PB08)_R7,ER4d_L,EPG_R,EPG,ER4d,4020,0.003233830845771144,2503,0.0051937674790251695,0.003233830845771144,2475,3813,0.0034093889325990034,0.0052525252525252525,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167300055,1126647624,ER4d(ring)_L,EPG(PB08)_R8,ER4d_L,EPG_R,EPG,ER4d,2943,0.004417261297995243,2503,0.0051937674790251695,0.004417261297995243,2475,2696,0.004821958456973294,0.0052525252525252525,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167300055,665314820,ER4d(ring)_L,EPG(PB08)_L4,ER4d_L,EPG_L,EPG,ER4d,3576,0.003635346756152125,2503,0.0051937674790251695,0.003635346756152125,2475,3148,0.004129606099110546,0.0052525252525252525,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167295853,695629525,ER4d(ring)_L,EPG(PB08)_R2,ER4d_L,EPG_R,EPG,ER4d,4153,0.0031302672766674693,2278,0.005706760316066725,0.0031302672766674693,2250,3837,0.003388063591347407,0.0057777777777777775,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1513674176,1447576662,ER4d(ring)_R,EPG(PB08)_L1,ER4d_R,EPG_L,EPG,ER4d,5107,0.0025455257489719993,2476,0.005250403877221325,0.0025455257489719993,2425,4615,0.0028169014084507044,0.0053608247422680414,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1513674176,1002507159,ER4d(ring)_R,EPG(PB08)_R7,ER4d_R,EPG_R,EPG,ER4d,4220,0.003080568720379147,2476,0.005250403877221325,0.003080568720379147,2425,3938,0.003301168105637379,0.0053608247422680414,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167300194,541870397,ER4d(ring)_R,EPG(PB08)_L6,ER4d_R,EPG_L,EPG,ER4d,3916,0.003319713993871297,2363,0.005501481168006771,0.003319713993871297,2316,3477,0.003738855335058959,0.005613126079447323,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167300194,5813014873,ER4d(ring)_R,EPG(PB08)_R1,ER4d_R,EPG_R,EPG,ER4d,4099,0.0031715052451817514,2363,0.005501481168006771,0.0031715052451817514,2316,3775,0.003443708609271523,0.005613126079447323,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167300194,1002507159,ER4d(ring)_R,EPG(PB08)_R7,ER4d_R,EPG_R,EPG,ER4d,4220,0.003080568720379147,2363,0.005501481168006771,0.003080568720379147,2316,3938,0.003301168105637379,0.005613126079447323,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167300194,942491983,ER4d(ring)_R,EPG(PB08)_R6,ER4d_R,EPG_R,EPG,ER4d,3575,0.0036363636363636364,2363,0.005501481168006771,0.0036363636363636364,2316,3256,0.003992628992628993,0.005613126079447323,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167300194,695629525,ER4d(ring)_R,EPG(PB08)_R2,ER4d_R,EPG_R,EPG,ER4d,4153,0.0031302672766674693,2363,0.005501481168006771,0.0031302672766674693,2316,3837,0.003388063591347407,0.005613126079447323,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167632513,5813077544,ER4d(ring)_R,EPG(PB08)_R1,ER4d_R,EPG_R,EPG,ER4d,5176,0.002511591962905719,2419,0.005374121537825548,0.002511591962905719,2386,4842,0.0026848409748038,0.005448449287510477,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167632513,449438847,ER4d(ring)_R,EPG(PB08)_L3,ER4d_R,EPG_L,EPG,ER4d,4595,0.0028291621327529923,2419,0.005374121537825548,0.0028291621327529923,2386,4070,0.0031941031941031942,0.005448449287510477,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167632513,1035045015,ER4d(ring)_R,EPG(PB08)_L7,ER4d_R,EPG_L,EPG,ER4d,4196,0.003098188751191611,2419,0.005374121537825548,0.003098188751191611,2386,3804,0.0034174553101997897,0.005448449287510477,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,5812979222,1167995070,ER4d(ring)_R,EPG(PB08)_L8,ER4d_R,EPG_L,EPG,ER4d,3874,0.003355704697986577,2401,0.005414410662224073,0.003355704697986577,2364,3475,0.0037410071942446045,0.005499153976311337,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167891559,1065410141,ER4d(ring)_R,EPG(PB08)_L8,ER4d_R,EPG_L,EPG,ER4d,3278,0.003965832824893227,2567,0.00506427736657577,0.003965832824893227,2523,2937,0.004426285325161729,0.005152596115735236,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167891559,665314820,ER4d(ring)_R,EPG(PB08)_L4,ER4d_R,EPG_L,EPG,ER4d,3576,0.003635346756152125,2567,0.00506427736657577,0.003635346756152125,2523,3148,0.004129606099110546,0.005152596115735236,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167891559,697001770,ER4d(ring)_R,EPG(PB08)_L2,ER4d_R,EPG_L,EPG,ER4d,4160,0.003125,2567,0.00506427736657577,0.003125,2523,3659,0.003552883301448483,0.005152596115735236,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1167295916,697001770,ER4d(ring)_R,EPG(PB08)_L2,ER4d_R,EPG_L,EPG,ER4d,4160,0.003125,2374,0.005475989890480202,0.003125,2320,3659,0.003552883301448483,0.005603448275862069,EPG,ER4,EPG,ER,EB Columnar,ER
13,EB,13,1198693217,1167995070,ER4d(ring)_R,EPG(PB08)_L8,ER4d_R,EPG_L,EPG,ER4d,3874,0.003355704697986577,2401,0.005414410662224073,0.003355704697986577,2379,3475,0.0037410071942446045,0.00546448087431694,EPG,ER4,EPG,ER,EB Columnar,ER
